"Class","gaac_0","gaac_1","gaac_2","gaac_3","gaac_4"
1,0.435314685315,0.111888111888,0.164335664336,0.0594405594406,0.229020979021
1,0.457538994801,0.107452339688,0.161178509532,0.0641247833622,0.209705372617
1,0.397297297297,0.118918918919,0.148648648649,0.0891891891892,0.245945945946
1,0.461538461538,0.104615384615,0.153846153846,0.0676923076923,0.212307692308
1,0.441860465116,0.132558139535,0.160465116279,0.046511627907,0.218604651163
1,0.420955882353,0.121323529412,0.163602941176,0.0533088235294,0.240808823529
1,0.43023255814,0.132558139535,0.16511627907,0.046511627907,0.225581395349
1,0.502127659574,0.108510638298,0.11914893617,0.0531914893617,0.217021276596
1,0.47965738758,0.122055674518,0.134903640257,0.0556745182013,0.207708779443
1,0.482905982906,0.108974358974,0.134615384615,0.0576923076923,0.215811965812
1,0.471794871795,0.128205128205,0.133333333333,0.034188034188,0.232478632479
1,0.452991452991,0.129914529915,0.14358974359,0.0290598290598,0.244444444444
1,0.448,0.128,0.154,0.054,0.216
1,0.436893203883,0.130097087379,0.135922330097,0.0873786407767,0.209708737864
1,0.433734939759,0.144578313253,0.13734939759,0.0771084337349,0.207228915663
1,0.452784503632,0.128329297821,0.128329297821,0.0774818401937,0.213075060533
1,0.378378378378,0.132882882883,0.15990990991,0.101351351351,0.227477477477
1,0.373873873874,0.137387387387,0.166666666667,0.105855855856,0.216216216216
1,0.411192214112,0.136253041363,0.16301703163,0.0778588807786,0.211678832117
1,0.397014925373,0.161194029851,0.158208955224,0.0776119402985,0.205970149254
1,0.406528189911,0.142433234421,0.157270029674,0.0979228486647,0.195845697329
1,0.434497816594,0.115720524017,0.117903930131,0.0851528384279,0.24672489083
1,0.432367149758,0.123188405797,0.135265700483,0.0821256038647,0.227053140097
1,0.404017857143,0.122767857143,0.149553571429,0.104910714286,0.21875
1,0.430803571429,0.113839285714,0.122767857143,0.0982142857143,0.234375
1,0.475570032573,0.120521172638,0.130293159609,0.0586319218241,0.214983713355
1,0.474025974026,0.113636363636,0.123376623377,0.0551948051948,0.233766233766
1,0.518617021277,0.109042553191,0.109042553191,0.0478723404255,0.215425531915
1,0.490716180371,0.106100795756,0.116710875332,0.0557029177719,0.230769230769
1,0.456989247312,0.118279569892,0.134408602151,0.0537634408602,0.236559139785
1,0.453551912568,0.131147540984,0.147540983607,0.0737704918033,0.193989071038
1,0.447284345048,0.124600638978,0.130990415335,0.0766773162939,0.220447284345
1,0.457317073171,0.109756097561,0.125,0.0762195121951,0.231707317073
1,0.450292397661,0.140350877193,0.143274853801,0.0818713450292,0.184210526316
1,0.413043478261,0.173913043478,0.152173913043,0.0434782608696,0.217391304348
1,0.406593406593,0.197802197802,0.142857142857,0.043956043956,0.208791208791
1,0.406896551724,0.137931034483,0.110344827586,0.0896551724138,0.255172413793
1,0.393867924528,0.13679245283,0.245283018868,0.061320754717,0.162735849057
1,0.418823529412,0.131764705882,0.218823529412,0.0635294117647,0.167058823529
1,0.405152224824,0.117096018735,0.210772833724,0.0608899297424,0.206088992974
1,0.424460431655,0.126618705036,0.162589928058,0.0748201438849,0.211510791367
1,0.405483405483,0.125541125541,0.165945165945,0.0721500721501,0.23088023088
1,0.412698412698,0.125541125541,0.160173160173,0.0721500721501,0.229437229437
1,0.447457627119,0.15593220339,0.172881355932,0.0508474576271,0.172881355932
1,0.41156462585,0.15306122449,0.176870748299,0.047619047619,0.210884353741
1,0.419795221843,0.167235494881,0.191126279863,0.0443686006826,0.17747440273
1,0.479768786127,0.130057803468,0.164739884393,0.0578034682081,0.167630057803
1,0.472527472527,0.164835164835,0.142857142857,0.0549450549451,0.164835164835
1,0.417085427136,0.13567839196,0.165829145729,0.0527638190955,0.22864321608
1,0.478723404255,0.13829787234,0.18085106383,0.0425531914894,0.159574468085
1,0.457446808511,0.117021276596,0.18085106383,0.0425531914894,0.202127659574
1,0.447916666667,0.135416666667,0.177083333333,0.0208333333333,0.21875
1,0.472118959108,0.104089219331,0.161710037175,0.0297397769517,0.232342007435
1,0.502762430939,0.106813996317,0.145488029466,0.0276243093923,0.217311233886
1,0.4375,0.122023809524,0.133928571429,0.0654761904762,0.241071428571
1,0.396721311475,0.127868852459,0.181967213115,0.0344262295082,0.259016393443
1,0.331730769231,0.129807692308,0.129807692308,0.120192307692,0.288461538462
1,0.356435643564,0.133663366337,0.143564356436,0.118811881188,0.247524752475
1,0.35175879397,0.13567839196,0.155778894472,0.110552763819,0.246231155779
1,0.378787878788,0.106060606061,0.181818181818,0.121212121212,0.212121212121
1,0.486153846154,0.12,0.141538461538,0.0615384615385,0.190769230769
1,0.411392405063,0.118143459916,0.143459915612,0.0991561181435,0.227848101266
1,0.4375,0.130681818182,0.139204545455,0.0681818181818,0.224431818182
1,0.452054794521,0.107305936073,0.159817351598,0.0821917808219,0.198630136986
1,0.491803278689,0.0936768149883,0.149882903981,0.0538641686183,0.210772833724
1,0.43665158371,0.108597285068,0.160633484163,0.0701357466063,0.223981900452
1,0.459302325581,0.119186046512,0.119186046512,0.0755813953488,0.226744186047
1,0.447811447811,0.107744107744,0.138047138047,0.0505050505051,0.255892255892
1,0.473867595819,0.118466898955,0.135888501742,0.0662020905923,0.205574912892
1,0.48322147651,0.124161073826,0.144295302013,0.0671140939597,0.181208053691
1,0.473529411765,0.114705882353,0.126470588235,0.05,0.235294117647
1,0.432352941176,0.111764705882,0.117647058824,0.0705882352941,0.267647058824
1,0.451038575668,0.127596439169,0.13056379822,0.0623145400593,0.228486646884
1,0.421621621622,0.112162162162,0.127027027027,0.0959459459459,0.243243243243
1,0.387700534759,0.116310160428,0.136363636364,0.096256684492,0.263368983957
1,0.42816091954,0.112068965517,0.139367816092,0.0761494252874,0.244252873563
1,0.502941176471,0.123529411765,0.120588235294,0.0588235294118,0.194117647059
1,0.465,0.1325,0.1525,0.0575,0.1925
1,0.394849785408,0.150214592275,0.158798283262,0.0944206008584,0.201716738197
1,0.4,0.117777777778,0.142222222222,0.102222222222,0.237777777778
1,0.444444444444,0.103174603175,0.150793650794,0.0674603174603,0.234126984127
1,0.48275862069,0.115763546798,0.12315270936,0.0270935960591,0.251231527094
1,0.450199203187,0.129482071713,0.141434262948,0.0498007968127,0.229083665339
1,0.454830614806,0.129234629862,0.141154328733,0.0664993726474,0.208281053952
1,0.480519480519,0.107142857143,0.123376623377,0.0584415584416,0.230519480519
1,0.493548387097,0.11935483871,0.116129032258,0.0645161290323,0.206451612903
1,0.506738544474,0.10781671159,0.099730458221,0.0566037735849,0.229110512129
1,0.41265060241,0.126506024096,0.153614457831,0.0903614457831,0.21686746988
1,0.46587537092,0.124629080119,0.157270029674,0.0652818991098,0.186943620178
1,0.451923076923,0.274038461538,0.0432692307692,0.0192307692308,0.211538461538
1,0.395604395604,0.10989010989,0.0989010989011,0.0824175824176,0.313186813187
1,0.458333333333,0.1,0.15,0.075,0.216666666667
1,0.409871244635,0.109442060086,0.18669527897,0.0450643776824,0.248927038627
1,0.394456289979,0.108742004264,0.217484008529,0.0383795309168,0.240938166311
1,0.359090909091,0.143181818182,0.229545454545,0.0590909090909,0.209090909091
1,0.48,0.149090909091,0.170909090909,0.0472727272727,0.152727272727
1,0.438356164384,0.154109589041,0.191780821918,0.0376712328767,0.178082191781
1,0.464912280702,0.134502923977,0.169590643275,0.0497076023392,0.181286549708
1,0.426767676768,0.141414141414,0.151515151515,0.0530303030303,0.227272727273
1,0.432911392405,0.141772151899,0.169620253165,0.0582278481013,0.19746835443
1,0.402010050251,0.125628140704,0.155778894472,0.0201005025126,0.29648241206
1,0.374301675978,0.134078212291,0.245810055866,0.0391061452514,0.206703910615
1,0.44,0.12,0.18,0.05,0.21
1,0.506469500924,0.118299445471,0.157116451017,0.0277264325323,0.190388170055
1,0.463955637708,0.112754158965,0.157116451017,0.0277264325323,0.238447319778
1,0.431855500821,0.11986863711,0.170771756979,0.0394088669951,0.238095238095
1,0.4368,0.128,0.1616,0.0368,0.2368
1,0.415841584158,0.108910891089,0.148514851485,0.10396039604,0.222772277228
1,0.358208955224,0.119402985075,0.134328358209,0.119402985075,0.268656716418
1,0.333333333333,0.106060606061,0.166666666667,0.121212121212,0.272727272727
1,0.550314465409,0.0911949685535,0.125786163522,0.0377358490566,0.194968553459
1,0.437246963563,0.141700404858,0.153846153846,0.0769230769231,0.19028340081
1,0.408888888889,0.16,0.115555555556,0.0844444444444,0.231111111111
1,0.551204819277,0.105421686747,0.117469879518,0.0481927710843,0.177710843373
-1,0.319047619048,0.164285714286,0.145238095238,0.133333333333,0.238095238095
-1,0.472222222222,0.166666666667,0.0972222222222,0.0555555555556,0.208333333333
-1,0.325513196481,0.137829912023,0.105571847507,0.105571847507,0.325513196481
-1,0.437209302326,0.13488372093,0.158139534884,0.0511627906977,0.218604651163
-1,0.411764705882,0.18487394958,0.147058823529,0.0840336134454,0.172268907563
-1,0.379533678756,0.132124352332,0.108808290155,0.089378238342,0.290155440415
-1,0.495798319328,0.126050420168,0.151260504202,0.0420168067227,0.18487394958
-1,0.46783625731,0.140350877193,0.146198830409,0.0877192982456,0.157894736842
-1,0.361607142857,0.133928571429,0.158482142857,0.116071428571,0.229910714286
-1,0.36815920398,0.203980099502,0.114427860697,0.0796019900498,0.233830845771
-1,0.370139968896,0.157076205288,0.169517884914,0.0917573872473,0.211508553655
-1,0.453924914676,0.143344709898,0.184300341297,0.0477815699659,0.170648464164
-1,0.337528604119,0.151029748284,0.12585812357,0.12356979405,0.262013729977
-1,0.459302325581,0.139534883721,0.168604651163,0.0813953488372,0.151162790698
-1,0.386160714286,0.147321428571,0.160714285714,0.127232142857,0.178571428571
-1,0.44165621079,0.111668757842,0.141781681305,0.0589711417817,0.245922208281
-1,0.324022346369,0.164245810056,0.100558659218,0.120670391061,0.290502793296
-1,0.405529953917,0.129032258065,0.170506912442,0.0552995391705,0.239631336406
-1,0.431055900621,0.119254658385,0.142857142857,0.0596273291925,0.247204968944
-1,0.389830508475,0.140677966102,0.164406779661,0.0881355932203,0.216949152542
-1,0.374745417515,0.146639511202,0.162932790224,0.0936863543788,0.22199592668
-1,0.366255144033,0.148148148148,0.185185185185,0.0987654320988,0.201646090535
-1,0.35343035343,0.153846153846,0.149688149688,0.101871101871,0.241164241164
-1,0.426966292135,0.14606741573,0.11797752809,0.0786516853933,0.230337078652
-1,0.451162790698,0.116279069767,0.111627906977,0.0651162790698,0.255813953488
-1,0.395973154362,0.167785234899,0.174496644295,0.0738255033557,0.187919463087
-1,0.345153664303,0.146572104019,0.12293144208,0.115839243499,0.269503546099
-1,0.362116991643,0.16991643454,0.16713091922,0.0612813370474,0.239554317549
-1,0.381081081081,0.164864864865,0.167567567568,0.0621621621622,0.224324324324
-1,0.394285714286,0.205714285714,0.142857142857,0.0571428571429,0.2
-1,0.391176470588,0.147058823529,0.138235294118,0.0764705882353,0.247058823529
-1,0.393939393939,0.16577540107,0.151515151515,0.096256684492,0.192513368984
-1,0.404328018223,0.157175398633,0.173120728929,0.0763097949886,0.189066059226
-1,0.369565217391,0.184782608696,0.195652173913,0.0217391304348,0.228260869565
-1,0.400576368876,0.158501440922,0.0951008645533,0.0691642651297,0.276657060519
-1,0.404899135447,0.146974063401,0.151296829971,0.0878962536023,0.208933717579
-1,0.507788161994,0.121495327103,0.11214953271,0.0498442367601,0.208722741433
-1,0.393023255814,0.13488372093,0.16976744186,0.102325581395,0.2
-1,0.464285714286,0.116071428571,0.169642857143,0.0535714285714,0.196428571429
-1,0.448170731707,0.100609756098,0.103658536585,0.0853658536585,0.262195121951
-1,0.363636363636,0.159090909091,0.111570247934,0.113636363636,0.252066115702
-1,0.390243902439,0.114634146341,0.156097560976,0.0780487804878,0.260975609756
-1,0.395136778116,0.151975683891,0.136778115502,0.0790273556231,0.237082066869
-1,0.406504065041,0.149593495935,0.136585365854,0.0552845528455,0.252032520325
-1,0.37380952381,0.161904761905,0.133333333333,0.0833333333333,0.247619047619
-1,0.413669064748,0.143884892086,0.156474820144,0.091726618705,0.194244604317
-1,0.36678200692,0.145328719723,0.134948096886,0.108996539792,0.243944636678
-1,0.432432432432,0.150579150579,0.127413127413,0.0656370656371,0.223938223938
-1,0.439814814815,0.166666666667,0.106481481481,0.0694444444444,0.217592592593
-1,0.43893129771,0.110687022901,0.145038167939,0.0687022900763,0.236641221374
-1,0.361502347418,0.145539906103,0.1220657277,0.0845070422535,0.286384976526
-1,0.385585585586,0.174774774775,0.147747747748,0.0882882882883,0.203603603604
-1,0.420765027322,0.153005464481,0.180327868852,0.0710382513661,0.174863387978
-1,0.375838926174,0.177852348993,0.154362416107,0.0536912751678,0.238255033557
-1,0.448275862069,0.0965517241379,0.165517241379,0.0689655172414,0.220689655172
-1,0.409448818898,0.149606299213,0.149606299213,0.0314960629921,0.259842519685
-1,0.390697674419,0.125581395349,0.0883720930233,0.0744186046512,0.320930232558
-1,0.415094339623,0.124528301887,0.116981132075,0.0830188679245,0.260377358491
-1,0.387387387387,0.126126126126,0.0990990990991,0.0870870870871,0.3003003003
-1,0.338108882521,0.14899713467,0.12893982808,0.123209169054,0.260744985673
-1,0.358722358722,0.135135135135,0.15601965602,0.105651105651,0.244471744472
-1,0.425675675676,0.148648648649,0.158783783784,0.0439189189189,0.222972972973
-1,0.355140186916,0.147196261682,0.17523364486,0.0747663551402,0.247663551402
-1,0.377142857143,0.134285714286,0.151428571429,0.0714285714286,0.265714285714
-1,0.386554621849,0.140056022409,0.159663865546,0.0812324929972,0.232492997199
-1,0.384223918575,0.150127226463,0.111959287532,0.0941475826972,0.259541984733
-1,0.422077922078,0.127705627706,0.127705627706,0.0541125541126,0.268398268398
-1,0.416666666667,0.115384615385,0.173076923077,0.0448717948718,0.25
-1,0.43023255814,0.124031007752,0.15503875969,0.0581395348837,0.232558139535
-1,0.389473684211,0.136842105263,0.157894736842,0.0894736842105,0.226315789474
-1,0.382183908046,0.146551724138,0.166666666667,0.0804597701149,0.224137931034
-1,0.419913419913,0.131313131313,0.15873015873,0.0808080808081,0.209235209235
-1,0.384905660377,0.162264150943,0.149685534591,0.0641509433962,0.238993710692
-1,0.389908256881,0.142201834862,0.160550458716,0.0902140672783,0.217125382263
-1,0.369047619048,0.151785714286,0.151785714286,0.0863095238095,0.241071428571
-1,0.403530895334,0.132408575032,0.167717528373,0.0580075662043,0.238335435057
-1,0.404166666667,0.141666666667,0.163888888889,0.0388888888889,0.251388888889
-1,0.370741482966,0.160320641283,0.184368737475,0.100200400802,0.184368737475
-1,0.457700650759,0.125813449024,0.117136659436,0.0650759219089,0.234273318872
-1,0.398058252427,0.179611650485,0.148058252427,0.0606796116505,0.21359223301
-1,0.415909090909,0.130681818182,0.161363636364,0.0772727272727,0.214772727273
-1,0.400455062571,0.163822525597,0.164960182025,0.0693970420933,0.201365187713
-1,0.362352941176,0.176470588235,0.169411764706,0.0894117647059,0.202352941176
-1,0.424354243542,0.09963099631,0.118081180812,0.10332103321,0.254612546125
-1,0.428571428571,0.228571428571,0.128571428571,0.0571428571429,0.157142857143
-1,0.388955582233,0.124849939976,0.154861944778,0.108043217287,0.223289315726
-1,0.36,0.152941176471,0.169411764706,0.0823529411765,0.235294117647
-1,0.343642611684,0.154639175258,0.144329896907,0.106529209622,0.250859106529
-1,0.355844155844,0.142857142857,0.153246753247,0.103896103896,0.244155844156
-1,0.341463414634,0.142857142857,0.11149825784,0.1393728223,0.264808362369
-1,0.415094339623,0.11320754717,0.11320754717,0.0707547169811,0.287735849057
-1,0.38202247191,0.112359550562,0.168539325843,0.0898876404494,0.247191011236
-1,0.379679144385,0.139037433155,0.144385026738,0.0695187165775,0.267379679144
-1,0.38785046729,0.126168224299,0.0934579439252,0.0841121495327,0.308411214953
-1,0.386315789474,0.173684210526,0.153684210526,0.0368421052632,0.249473684211
-1,0.356459330144,0.143540669856,0.129186602871,0.0861244019139,0.284688995215
-1,0.353896103896,0.152597402597,0.11038961039,0.100649350649,0.282467532468
-1,0.38407079646,0.155752212389,0.166371681416,0.102654867257,0.191150442478
-1,0.325622775801,0.153024911032,0.169039145907,0.129893238434,0.222419928826
-1,0.340725806452,0.173387096774,0.157258064516,0.0987903225806,0.229838709677
-1,0.372222222222,0.238888888889,0.15,0.0666666666667,0.172222222222
-1,0.415037593985,0.124812030075,0.142857142857,0.105263157895,0.212030075188
-1,0.422336328626,0.165596919127,0.160462130937,0.0449293966624,0.206675224647
-1,0.468208092486,0.14450867052,0.150289017341,0.0982658959538,0.138728323699
-1,0.4,0.154285714286,0.12,0.0971428571429,0.228571428571
-1,0.494845360825,0.113402061856,0.154639175258,0.0412371134021,0.19587628866
-1,0.367272727273,0.138181818182,0.112727272727,0.112727272727,0.269090909091
-1,0.338028169014,0.152582159624,0.136150234742,0.0774647887324,0.295774647887
-1,0.355263157895,0.142543859649,0.103070175439,0.114035087719,0.285087719298
-1,0.326923076923,0.144230769231,0.201923076923,0.0961538461538,0.230769230769
-1,0.378494623656,0.121505376344,0.151612903226,0.109677419355,0.238709677419
-1,0.430044182622,0.117820324006,0.153166421208,0.0765832106038,0.222385861561
-1,0.369565217391,0.175465838509,0.172360248447,0.105590062112,0.17701863354
-1,0.37619047619,0.157142857143,0.128571428571,0.104761904762,0.233333333333
-1,0.443181818182,0.136363636364,0.107954545455,0.03125,0.28125
-1,0.5,0.113636363636,0.113636363636,0.0340909090909,0.238636363636
-1,0.424836601307,0.153594771242,0.169934640523,0.0457516339869,0.205882352941
-1,0.4,0.117808219178,0.178082191781,0.0794520547945,0.224657534247
-1,0.371559633028,0.153669724771,0.128440366972,0.112385321101,0.233944954128
-1,0.389743589744,0.130769230769,0.135897435897,0.102564102564,0.241025641026
-1,0.357873210634,0.151329243354,0.173824130879,0.106339468303,0.21063394683
-1,0.382445141066,0.164576802508,0.155172413793,0.0924764890282,0.205329153605
-1,0.368298368298,0.142191142191,0.158508158508,0.0885780885781,0.242424242424
-1,0.457680250784,0.103448275862,0.144200626959,0.0501567398119,0.244514106583
-1,0.341404358354,0.125907990315,0.140435835351,0.125907990315,0.266343825666
-1,0.38829787234,0.117021276596,0.132978723404,0.0957446808511,0.265957446809
-1,0.345341614907,0.136645962733,0.12298136646,0.129192546584,0.265838509317
-1,0.352727272727,0.134545454545,0.149090909091,0.0945454545455,0.269090909091
-1,0.413120567376,0.143617021277,0.159574468085,0.0762411347518,0.207446808511
-1,0.366197183099,0.159624413146,0.12676056338,0.075117370892,0.272300469484
-1,0.344651952462,0.164685908319,0.146010186757,0.112054329372,0.23259762309
-1,0.449275362319,0.115942028986,0.202898550725,0.0289855072464,0.202898550725
-1,0.488636363636,0.113636363636,0.0909090909091,0.0227272727273,0.284090909091
-1,0.355102040816,0.157142857143,0.128571428571,0.0938775510204,0.265306122449
-1,0.321503131524,0.13987473904,0.189979123173,0.135699373695,0.212943632568
-1,0.41628440367,0.128440366972,0.153669724771,0.0768348623853,0.224770642202
-1,0.39898989899,0.143939393939,0.164141414141,0.0542929292929,0.238636363636
-1,0.402777777778,0.25,0.125,0.0416666666667,0.180555555556
-1,0.374045801527,0.125954198473,0.154580152672,0.104961832061,0.240458015267
-1,0.420084865629,0.16973125884,0.18387553041,0.04243281471,0.18387553041
-1,0.35145631068,0.174757281553,0.184466019417,0.0854368932039,0.203883495146
